"string","num","next_word","nchar"
"able to keep",15,"up",12
"about all of",15,"the",12
"about the history",15,"of",17
"about the lack",15,"of",14
"about the state",15,"of",15
"access to the",15,"internet",13
"after a night",15,"of",13
"ahead of the",15,"curve",12
"album of the",15,"year",12
"all i need",15,"to",10
"all in all",15,"a",10
"all intents and",15,"purposes",15
"all is well",15,"in",11
"all of my",15,"friends",9
"all of the",15,"people",10
"all of those",15,"things",12
"all of you",15,"for",10
"all shapes and",15,"sizes",14
"all well and",15,"good",12
"also happens to",15,"be",15
"am going to",15,"make",11
"am visit wwwradiotagrcomwfuv",15,"to",28
"an example of",15,"the",13
"and again and",15,"again",13
"and by the",15,"end",10
"and cant wait",15,"for",13
"and chief operating",15,"officer",19
"and ended up",15,"with",12
"and get rid",15,"of",11
"and he said",15,"he",11
"and i didnt",15,"want",11
"and i know",15,"you",10
"and i like",15,"to",10
"and i love",15,"that",10
"and i still",15,"dont",11
"and i thought",15,"i",13
"and i told",15,"her",10
"and i was",15,"just",9
"and i would",15,"have",11
"and i would",15,"like",11
"and id like",15,"to",11
"and if you",15,"do",10
"and im not",15,"even",10
"and it made",15,"me",11
"and it turns",15,"out",12
"and just like",15,"that",13
"and let them",15,"know",12
"and lets not",15,"forget",12
"and listen to",15,"it",13
"and more than",15,"a",13
"and most of",15,"them",11
"and now that",15,"i",12
"and put it",15,"on",10
"and so is",15,"the",9
"and so it",15,"is",9
"and that it",15,"was",11
"and the city",15,"of",12
"and the cost",15,"of",12
"and the first",15,"time",13
"and the lack",15,"of",12
"and the only",15,"way",12
"and then it",15,"was",11
"and then there",15,"was",14
"and there are",15,"plenty",13
"and they need",15,"to",13
"and you could",15,"win",13
"and you dont",15,"have",12
"another part of",15,"the",15
"anyone know how",15,"to",15
"are am to",15,"pm",9
"are going to",15,"see",12
"are in for",15,"a",10
"are many ways",15,"to",13
"are not the",15,"only",11
"are trying to",15,"get",13
"around the corner",15,"and",17
"around the corner",15,"from",17
"around the edges",15,"of",16
"as a general",15,"rule",12
"as an assistant",15,"coach",15
"as an excuse",15,"to",12
"as chairman of",15,"the",14
"as far as",15,"you",9
"as he tries",15,"to",11
"as if i",15,"was",7
"as is the",15,"case",9
"as it is",15,"to",8
"as much fun",15,"as",11
"as well as",15,"on",10
"at an annual",15,"rate",12
"at gmail dot",15,"com",12
"at least a",15,"dozen",10
"at least for",15,"now",12
"at least i",15,"got",10
"at least one",15,"person",12
"at some point",15,"you",13
"at the head",15,"of",11
"at the house",15,"of",12
"at the next",15,"level",11
"at the side",15,"of",11
"at this time",15,"i",12
"awkward moment when",15,"youre",19
"back to new",15,"york",11
"back to the",15,"s",11
"back to the",15,"us",11
"be able to",15,"afford",10
"be able to",15,"buy",10
"be able to",15,"play",10
"be done in",15,"a",10
"be going to",15,"the",11
"be part of",15,"it",10
"be sure to",15,"get",10
"be the last",15,"time",11
"be there for",15,"me",12
"be used in",15,"the",10
"because i am",15,"a",12
"because i dont",15,"want",14
"because it was",15,"the",14
"because they are",15,"so",16
"been looking for",15,"a",16
"been working on",15,"a",15
"best of the",15,"best",11
"best thing to",15,"do",13
"between the two",15,"of",15
"bored out of",15,"my",12
"boston add boston",15,"add",17
"bottom line is",15,"that",14
"breath of fresh",15,"air",15
"built in the",15,"s",12
"bureau of labor",15,"statistics",15
"but i dont",15,"care",10
"but i dont",15,"like",10
"but i love",15,"you",10
"but some of",15,"the",11
"but there are",15,"a",13
"buy one get",15,"one",11
"by a number",15,"of",11
"by more than",15,"percent",12
"call it a",15,"day",9
"came out to",15,"the",11
"can be difficult",15,"to",16
"can do for",15,"you",10
"can go back",15,"to",11
"can you help",15,"me",12
"cant help but",15,"think",13
"cant make it",15,"to",12
"cant wait till",15,"the",14
"carbohydrate g protein",15,"g",22
"chance to win",15,"the",13
"chief operating officer",15,"of",23
"cholesterol g carbohydrate",15,"g",26
"come see us",15,"at",11
"comes out of",15,"the",12
"comes to an",15,"end",11
"continue to do",15,"so",14
"could come up",15,"with",13
"could have been",15,"the",15
"county executive ed",15,"fitzgerald",19
"county jail in",15,"lieu",14
"couple of days",15,"ago",14
"course i had",15,"to",12
"day in and",15,"day",10
"decided to have",15,"a",15
"did i not",15,"know",9
"do not believe",15,"in",14
"do not know",15,"the",11
"do u have",15,"a",9
"do you have",15,"for",11
"do you know",15,"about",11
"do you think",15,"this",12
"does that mean",15,"i",14
"doesnt know how",15,"to",15
"doesnt want to",15,"be",14
"dont care if",15,"you",12
"dont know much",15,"about",14
"dont know that",15,"i",14
"dont know what",15,"im",14
"dont know what",15,"the",14
"dont really know",15,"what",16
"dont think so",15,"i",13
"end of the",15,"summer",10
"end of the",15,"tunnel",10
"ever seen in",15,"my",12
"every second of",15,"it",15
"every time i",15,"go",12
"everyone have a",15,"great",15
"exactly the same",15,"as",16
"executive vice president",15,"and",24
"face to face",15,"with",12
"faces up to",15,"years",11
"fact that there",15,"are",15
"favorite thing to",15,"do",17
"feeling you get",15,"when",15
"finally got around",15,"to",18
"finished third in",15,"the",17
"finished with points",15,"and",20
"for a long",15,"long",10
"for a pair",15,"of",10
"for a week",15,"or",10
"for all of",15,"our",10
"for all of",15,"them",10
"for at least",15,"one",12
"for being such",15,"a",14
"for better or",15,"worse",13
"for each of",15,"the",11
"for following me",15,"i",16
"for hours on",15,"end",12
"for many of",15,"the",11
"for me if",15,"you",9
"for most of",15,"us",11
"for no other",15,"reason",12
"for the first",15,"two",13
"for the white",15,"house",13
"for those who",15,"want",13
"for yards and",15,"touchdowns",13
"for your support",15,"and",16
"former head of",15,"the",14
"former house speaker",15,"newt",20
"found out that",15,"the",14
"from new york",15,"to",13
"from out of",15,"town",11
"from the end",15,"of",12
"from the point",15,"of",14
"game of the",15,"eastern",11
"get any better",15,"than",14
"get to go",15,"to",9
"get to the",15,"end",10
"getting ready for",15,"work",17
"give me a",15,"break",9
"glad i got",15,"to",10
"glad to hear",15,"you",12
"go for a",15,"run",8
"go to the",15,"movies",9
"going back to",15,"school",13
"going on with",15,"the",13
"going to be",15,"amazing",11
"going to do",15,"the",11
"going to get",15,"worse",12
"good luck in",15,"the",12
"good place to",15,"start",13
"good way to",15,"start",11
"got back from",15,"a",13
"got home from",15,"work",13
"got in the",15,"way",10
"got off to",15,"a",10
"got to be",15,"the",9
"got to go",15,"to",9
"guys are the",15,"best",12
"had a crush",15,"on",11
"had a dream",15,"i",11
"happens to be",15,"a",13
"happy birthday to",15,"you",17
"has been a",15,"little",10
"has been at",15,"the",11
"has come and",15,"gone",12
"has in store",15,"for",12
"have a crush",15,"on",12
"have a shot",15,"at",11
"have an amazing",15,"day",15
"have an idea",15,"for",12
"have any questions",15,"about",18
"have been in",15,"a",12
"have some of",15,"the",12
"have the option",15,"to",15
"have to be",15,"honest",10
"have to give",15,"up",12
"have to go",15,"on",10
"have to pay",15,"a",11
"have to read",15,"the",12
"have to say",15,"about",11
"have you ever",15,"thought",13
"have you ever",15,"tried",13
"havent had a",15,"chance",12
"havent seen it",15,"yet",14
"he also has",15,"a",11
"he and his",15,"family",10
"he asked me",15,"to",11
"he doesnt have",15,"a",14
"he doesnt have",15,"to",14
"he has a",15,"lot",8
"he has had",15,"a",10
"he is a",15,"very",7
"he is also",15,"a",10
"he looks like",15,"a",13
"he returned to",15,"the",14
"he said but",15,"i",11
"he said but",15,"the",11
"he said i",15,"have",9
"he said noting",15,"that",14
"he wants to",15,"do",11
"he was a",15,"little",8
"he was born",15,"in",11
"he was looking",15,"for",14
"he was such",15,"a",11
"he will have",15,"to",12
"her out of",15,"the",10
"here are just",15,"a",13
"heres my number",15,"so",15
"hes not going",15,"to",13
"his wife of",15,"years",11
"hit a tworun",15,"homer",12
"hope its a",15,"good",10
"hope youre doing",15,"well",16
"house speaker newt",15,"gingrich",18
"how are you",15,"going",11
"how could i",15,"not",11
"how do you",15,"make",10
"how is it",15,"possible",9
"how many people",15,"are",15
"how to make",15,"the",11
"how to play",15,"the",11
"i also wanted",15,"to",13
"i always feel",15,"like",13
"i am aware",15,"that",10
"i am excited",15,"about",12
"i am glad",15,"to",9
"i am thrilled",15,"to",13
"i believe it",15,"is",12
"i can get",15,"my",9
"i can get",15,"some",9
"i can get",15,"you",9
"i can see",15,"why",9
"i cant remember",15,"the",15
"i come up",15,"with",9
"i could have",15,"a",12
"i could have",15,"done",12
"i could not",15,"be",11
"i couldnt believe",15,"it",17
"i decided to",15,"have",12
"i did a",15,"lot",7
"i didnt mean",15,"to",12
"i do not",15,"see",8
"i do think",15,"that",10
"i don’t need",15,"to",12
"i don’t think",15,"it’s",13
"i dont care",15,"i",11
"i dont really",15,"like",13
"i dont think",15,"any",12
"i dont wanna",15,"be",12
"i dont want",15,"a",11
"i dont want",15,"it",11
"i feel a",15,"little",8
"i get it",15,"i",8
"i get to",15,"meet",8
"i got home",15,"from",10
"i guess i",15,"have",9
"i guess i",15,"was",9
"i had a",15,"chance",7
"i had never",15,"seen",11
"i had such",15,"a",10
"i had time",15,"to",10
"i had to",15,"give",8
"i have a",15,"huge",8
"i have a",15,"problem",8
"i have been",15,"on",11
"i have no",15,"one",9
"i have to",15,"give",9
"i have tried",15,"to",12
"i hope so",15,"i",9
"i hope this",15,"is",11
"i just dont",15,"like",11
"i just wanna",15,"go",12
"i knew it",15,"would",9
"i knew she",15,"was",10
"i knew what",15,"i",11
"i know you",15,"have",10
"i like it",15,"i",9
"i like to",15,"keep",9
"i love a",15,"good",8
"i love all",15,"of",10
"i love how",15,"the",10
"i love how",15,"you",10
"i love it",15,"so",9
"i love it",15,"the",9
"i love that",15,"you",11
"i love when",15,"people",11
"i love you",15,"baby",10
"i miss you",15,"and",10
"i need a",15,"drink",8
"i need your",15,"help",11
"i never got",15,"to",11
"i on the",15,"other",8
"i sat in",15,"the",8
"i set out",15,"to",9
"i spent some",15,"time",12
"i still have",15,"the",12
"i tell you",15,"i",10
"i think i",15,"saw",9
"i think i",15,"want",9
"i think if",15,"i",10
"i think it’s",15,"a",12
"i think its",15,"just",11
"i thought i",15,"knew",11
"i told you",15,"so",10
"i want to",15,"eat",9
"i was determined",15,"to",16
"i was forced",15,"to",12
"i was in",15,"high",8
"i was kind",15,"of",10
"i was listening",15,"to",15
"i was really",15,"excited",12
"i was sitting",15,"in",13
"i will follow",15,"back",13
"i will show",15,"you",11
"i will still",15,"be",12
"i wish they",15,"would",11
"i wonder if",15,"it",11
"i would have",15,"loved",12
"i wouldnt be",15,"surprised",12
"i wouldnt have",15,"to",14
"if at first",15,"you",11
"if he had",15,"a",9
"if i could",15,"have",10
"if i need",15,"to",9
"if its going",15,"to",12
"if they have",15,"a",12
"if we are",15,"to",9
"if we can",15,"help",9
"if we do",15,"not",8
"if you can",15,"make",10
"if you do",15,"that",9
"if you don’t",15,"have",12
"if you had",15,"a",10
"if you try",15,"to",10
"ill keep you",15,"posted",12
"ill make sure",15,"to",13
"im going to",15,"a",11
"im not even",15,"sure",11
"im not so",15,"sure",9
"im so happy",15,"to",11
"im sorry to",15,"hear",11
"im still trying",15,"to",15
"in a large",15,"pot",10
"in a press",15,"release",10
"in a timely",15,"manner",11
"in addition to",15,"a",14
"in all it",15,"was",9
"in all kinds",15,"of",12
"in large part",15,"to",13
"in less than",15,"minutes",12
"in less than",15,"two",12
"in more than",15,"two",12
"in new york",15,"but",11
"in new york",15,"on",11
"in order to",15,"achieve",11
"in order to",15,"protect",11
"in other news",15,"i",13
"in our lives",15,"and",12
"in part by",15,"the",10
"in some parts",15,"of",13
"in superior court",15,"in",17
"in terms of",15,"what",11
"in the afternoon",15,"and",16
"in the big",15,"leagues",10
"in the chicago",15,"area",14
"in the eighth",15,"inning",13
"in the final",15,"minute",12
"in the front",15,"row",12
"in the hall",15,"of",11
"in the hospital",15,"for",15
"in the interest",15,"of",15
"in the kitchen",15,"and",14
"in the last",15,"four",11
"in the meantime",15,"the",15
"in the next",15,"year",11
"in the old",15,"days",10
"in the pouring",15,"rain",14
"in the s",15,"in",8
"in the san",15,"francisco",10
"in the sense",15,"of",12
"in the sixth",15,"inning",12
"in the span",15,"of",11
"in the th",15,"inning",9
"in the way",15,"he",10
"in the way",15,"the",10
"in the whole",15,"world",12
"in the world",15,"you",12
"in the wrong",15,"place",12
"instead of going",15,"to",16
"into the living",15,"room",15
"is a collection",15,"of",15
"is a difference",15,"between",15
"is a good",15,"example",9
"is a great",15,"opportunity",10
"is a man",15,"who",8
"is all over",15,"the",11
"is expected to",15,"take",14
"is going to",15,"work",11
"is here to",15,"stay",10
"is in the",15,"house",9
"is in the",15,"midst",9
"is it that",15,"i",10
"is my last",15,"day",10
"is not an",15,"easy",9
"is not in",15,"the",9
"is not just",15,"about",11
"is not the",15,"way",10
"is now in",15,"the",9
"is so easy",15,"to",10
"is that in",15,"the",10
"is the difference",15,"between",17
"is the opposite",15,"of",15
"is the source",15,"of",13
"is there a",15,"way",10
"is up to",15,"the",8
"is very similar",15,"to",15
"is why i",15,"love",8
"it also has",15,"a",11
"it can also",15,"be",11
"it doesnt matter",15,"what",16
"it is not",15,"an",9
"it is something",15,"that",15
"it makes me",15,"want",11
"it ought to",15,"be",11
"it seemed to",15,"be",12
"it takes to",15,"get",11
"it the next",15,"day",11
"it turned out",15,"that",13
"it up in",15,"the",8
"it was a",15,"huge",8
"it was all",15,"about",10
"it was in",15,"a",9
"it was on",15,"the",9
"it was supposed",15,"to",15
"it was the",15,"perfect",10
"it was the",15,"same",10
"it will be",15,"good",10
"it will take",15,"a",12
"it you have",15,"to",11
"its a good",15,"one",10
"its available in",15,"your",16
"its been a",15,"great",10
"its hard to",15,"find",11
"its nice to",15,"see",11
"its the kind",15,"of",12
"its the only",15,"thing",12
"its way through",15,"the",15
"join in the",15,"fun",11
"just a heads",15,"up",12
"just dont have",15,"the",14
"just like everyone",15,"else",18
"just somebody that",15,"i",18
"just what i",15,"needed",11
"keep us posted",15,"on",14
"knew it would",15,"be",13
"know how i",15,"feel",10
"know how you",15,"feel",12
"know it was",15,"a",11
"know where to",15,"get",13
"large number of",15,"people",15
"lately i have",15,"been",13
"lead in the",15,"first",11
"least once a",15,"week",12
"leave it at",15,"that",11
"less than half",15,"of",14
"less than half",15,"the",14
"let them know",15,"that",13
"lets go to",15,"the",10
"like to know",15,"more",12
"like to say",15,"that",11
"little at a",15,"time",11
"little bit of",15,"everything",13
"look forward to",15,"a",15
"looking forward to",15,"more",18
"looking forward to",15,"my",18
"looking forward to",15,"next",18
"looking forward to",15,"watching",18
"looks like it",15,"will",13
"loss of million",15,"or",15
"lot of money",15,"to",12
"love at first",15,"sight",13
"love it i",15,"love",9
"love you and",15,"i",12
"loves you so",15,"much",12
"made it easier",15,"for",14
"make a trip",15,"to",11
"make sure you",15,"are",13
"makes it easier",15,"for",15
"many people as",15,"possible",14
"may be the",15,"most",10
"me for who",15,"i",10
"me i have",15,"to",9
"me im a",15,"big",7
"me that he",15,"had",10
"me to make",15,"a",10
"me want to",15,"go",10
"meet you in",15,"person",11
"might as well",15,"have",13
"might be the",15,"best",12
"might not have",15,"been",14
"minutes or until",15,"the",16
"months of this",15,"year",14
"more important than",15,"the",19
"more than one",15,"occasion",13
"more than twice",15,"as",15
"most of the",15,"people",11
"much as i",15,"would",9
"much more of",15,"a",12
"my dad and",15,"i",10
"my last day",15,"of",11
"my to do",15,"list",8
"need to come",15,"to",12
"need to know",15,"that",12
"need to learn",15,"how",13
"need to worry",15,"about",13
"never been able",15,"to",15
"new jersey state",15,"police",16
"nice to be",15,"able",10
"night i had",15,"a",11
"no idea what",15,"i",12
"no idea what",15,"the",12
"no one was",15,"hurt",10
"not even close",15,"to",14
"not going to",15,"say",12
"not know how",15,"to",12
"not one but",15,"two",11
"not one of",15,"the",10
"not only is",15,"the",11
"not quite sure",15,"what",14
"not seem to",15,"be",11
"not so much",15,"the",11
"not sure if",15,"the",11
"not talking about",15,"the",17
"not to do",15,"it",9
"not to mention",15,"a",14
"not want to",15,"see",11
"nothing better to",15,"do",17
"now there is",15,"a",12
"of a lack",15,"of",9
"of all the",15,"things",10
"of course it",15,"was",12
"of the day",15,"a",10
"of the day",15,"but",10
"of the human",15,"race",12
"of the main",15,"reasons",11
"of the middle",15,"class",13
"of the postdispatch",15,"contributed",19
"of the reasons",15,"why",14
"of the second",15,"half",13
"of the supreme",15,"court",14
"of the world",15,"series",12
"of the world",15,"the",12
"of the worlds",15,"most",13
"of the year",15,"as",11
"of us who",15,"are",9
"olive oil in",15,"a",12
"on a piece",15,"of",10
"on all of",15,"the",9
"on display at",15,"the",13
"on each of",15,"the",10
"on my way",15,"back",9
"on the backs",15,"of",12
"on the evening",15,"of",14
"on the floor",15,"i",12
"on the future",15,"of",13
"on the pga",15,"tour",10
"on the receiving",15,"end",16
"on the today",15,"show",12
"once in a",15,"lifetime",9
"one of my",15,"faves",9
"one of the",15,"boys",10
"one of the",15,"characters",10
"one of the",15,"very",10
"one of the",15,"women",10
"one of those",15,"nights",12
"or in this",15,"case",10
"or percent to",15,"close",13
"out how to",15,"do",10
"out of my",15,"life",9
"out of the",15,"rain",10
"out of the",15,"store",10
"out on the",15,"street",10
"out to my",15,"new",9
"over the last",15,"five",13
"over the past",15,"months",13
"pair of tickets",15,"to",15
"part because of",15,"the",15
"part of me",15,"is",10
"part of the",15,"job",11
"part of the",15,"story",11
"people who are",15,"not",14
"percent in the",15,"first",14
"percent of the",15,"total",14
"place in my",15,"heart",11
"player of the",15,"week",13
"please follow she",15,"is",17
"please please please",15,"follow",20
"point out that",15,"the",14
"points rebounds and",15,"assists",19
"political science professor",15,"at",27
"postdispatch contributed to",15,"this",27
"president barack obama",15,"in",22
"president barack obama",15,"is",22
"presidential candidate mitt",15,"romney",27
"put him in",15,"the",10
"put me in",15,"a",9
"really wish i",15,"could",13
"released from the",15,"hospital",17
"rest of the",15,"night",11
"rest of the",15,"team",11
"right now at",15,"the",12
"right now i",15,"think",11
"right now we",15,"are",12
"rise and fall",15,"of",13
"run the risk",15,"of",12
"said he had",15,"not",11
"said he would",15,"be",13
"said i think",15,"the",12
"said in a",15,"prepared",9
"said it is",15,"a",10
"said it was",15,"not",11
"said its hard",15,"to",13
"said there was",15,"a",14
"said they would",15,"be",15
"same time as",15,"the",12
"see you all",15,"there",11
"senate majority leader",15,"harry",22
"senior vice president",15,"for",21
"sent a letter",15,"to",13
"set the stage",15,"for",13
"shaping up to",15,"be",13
"share them with",15,"you",15
"she wanted to",15,"be",13
"she was born",15,"in",12
"should not be",15,"allowed",13
"sitting on the",15,"couch",14
"skillet over medium",15,"heat",19
"sky is the",15,"limit",10
"slap in the",15,"face",11
"so excited about",15,"the",16
"so far i",15,"have",8
"so i could",15,"get",10
"so i’m going",15,"to",12
"so it would",15,"be",11
"so let me",15,"know",9
"so many of",15,"you",10
"so many people",15,"are",14
"so much and",15,"i",11
"so there you",15,"go",12
"so to all",15,"the",9
"so you dont",15,"have",11
"some of which",15,"are",13
"something a little",15,"more",18
"sometimes you just",15,"have",18
"soon as i",15,"got",9
"spending a lot",15,"of",14
"state department of",15,"environmental",19
"stay tuned for",15,"details",14
"still going to",15,"be",14
"stop by for",15,"a",11
"stores open at",15,"least",14
"such a good",15,"idea",11
"such a great",15,"time",12
"sure if it",15,"was",10
"take care of",15,"itself",12
"take good care",15,"of",14
"take place in",15,"the",13
"taken to the",15,"hospital",12
"talk to each",15,"other",12
"talked to you",15,"in",13
"tax cuts for",15,"the",12
"tell all your",15,"friends",13
"tell us about",15,"your",13
"th ave square",15,"feet",13
"than the fact",15,"that",13
"than the rest",15,"of",13
"thank you for",15,"reading",13
"thanks for coming",15,"by",17
"thanks for sharing",15,"i",18
"thanks for sharing",15,"our",18
"thanks for the",15,"so",14
"thanks in part",15,"to",14
"thanks to all",15,"my",13
"that can only",15,"be",13
"that does not",15,"mean",13
"that happened to",15,"me",16
"that he is",15,"not",10
"that he would",15,"have",13
"that he would",15,"not",13
"that i am",15,"in",9
"that i don’t",15,"know",12
"that i get",15,"to",10
"that i got",15,"to",10
"that i know",15,"i",11
"that i will",15,"have",11
"that is part",15,"of",12
"that is to",15,"say",10
"that it was",15,"time",11
"that kind of",15,"stuff",12
"that might have",15,"been",15
"that she is",15,"a",11
"that sounds about",15,"right",17
"that there is",15,"nothing",13
"that was a",15,"big",10
"that was the",15,"case",12
"that we have",15,"the",12
"that we were",15,"going",12
"thats all that",15,"matters",14
"thats how i",15,"feel",11
"thats not the",15,"case",13
"thats the way",15,"it",13
"thats what she",15,"said",14
"the ability of",15,"the",14
"the american association",15,"of",24
"the american cancer",15,"society",19
"the american red",15,"cross",16
"the anniversary of",15,"the",18
"the arrival of",15,"the",14
"the back of",15,"her",11
"the best day",15,"ever",12
"the chance to",15,"win",13
"the company said",15,"in",16
"the congressional budget",15,"office",24
"the content of",15,"the",14
"the dark side",15,"of",13
"the day at",15,"the",10
"the day with",15,"a",12
"the department of",15,"education",17
"the department of",15,"public",17
"the drug enforcement",15,"administration",20
"the early part",15,"of",14
"the end of",15,"its",10
"the end of",15,"their",10
"the federal government",15,"and",22
"the federal trade",15,"commission",17
"the final year",15,"of",14
"the first day",15,"i",13
"the first one",15,"to",13
"the first year",15,"of",14
"the grocery store",15,"and",17
"the help of",15,"a",11
"the home of",15,"the",11
"the hunt for",15,"a",12
"the international monetary",15,"fund",26
"the introduction of",15,"the",19
"the king of",15,"the",11
"the last years",15,"and",14
"the lives of",15,"others",12
"the lives of",15,"the",12
"the look out",15,"for",12
"the loss of",15,"the",11
"the market for",15,"a",14
"the midst of",15,"all",12
"the month of",15,"may",12
"the more i",15,"think",10
"the most important",15,"things",18
"the most of",15,"it",11
"the most part",15,"the",13
"the name of",15,"jesus",11
"the nasdaq composite",15,"index",20
"the national football",15,"league",21
"the national oceanic",15,"and",20
"the new jersey",15,"state",14
"the next morning",15,"i",16
"the next thing",15,"i",14
"the number of",15,"us",13
"the one who",15,"is",11
"the only difference",15,"is",19
"the opportunity to",15,"be",18
"the opportunity to",15,"work",18
"the other day",15,"when",13
"the other hand",15,"was",14
"the other part",15,"of",14
"the passage of",15,"time",14
"the people in",15,"my",13
"the postdispatch contributed",15,"to",28
"the right thing",15,"and",15
"the roof of",15,"the",11
"the same age",15,"as",12
"the same sort",15,"of",13
"the same thing",15,"with",14
"the same time",15,"in",13
"the season in",15,"the",13
"the second and",15,"third",14
"the shape of",15,"a",12
"the st charles",15,"county",14
"the start of",15,"this",12
"the things that",15,"are",15
"the title of",15,"this",12
"the university of",15,"colorado",17
"the university of",15,"minnesota",17
"the us in",15,"the",9
"the white house",15,"has",15
"the white house",15,"the",15
"the wild things",15,"are",15
"the work of",15,"a",11
"then im going",15,"to",13
"there are tons",15,"of",14
"there comes a",15,"time",13
"there could be",15,"a",14
"there is a",15,"big",10
"there is a",15,"chance",10
"there is very",15,"little",13
"there to be",15,"a",11
"there was no",15,"immediate",12
"there were too",15,"many",14
"theres nothing wrong",15,"with",20
"they are supposed",15,"to",17
"they are talking",15,"about",16
"they have a",15,"lot",11
"they seem to",15,"be",12
"they were trying",15,"to",16
"things to do",15,"in",12
"think its a",15,"great",11
"this is the",15,"perfect",11
"this is what",15,"it",12
"this is where",15,"you",13
"this might be",15,"the",13
"this morning i",15,"was",14
"this one is",15,"for",11
"this past week",15,"i",14
"this reminds me",15,"of",15
"this was not",15,"the",12
"this week at",15,"the",12
"this week i",15,"have",11
"through no fault",15,"of",16
"time for you",15,"to",12
"time it was",15,"a",11
"time to get",15,"a",11
"time to get",15,"the",11
"time to work",15,"on",12
"tips on how",15,"to",11
"to a win",15,"over",8
"to add a",15,"little",8
"to ask for",15,"help",10
"to be better",15,"than",12
"to be included",15,"in",14
"to break up",15,"the",11
"to capitalize on",15,"the",16
"to come down",15,"to",12
"to come to",15,"a",10
"to come to",15,"terms",10
"to contribute to",15,"the",16
"to do it",15,"and",8
"to do something",15,"that",15
"to do that",15,"for",10
"to do what",15,"they",10
"to do what",15,"you",10
"to get down",15,"to",11
"to get involved",15,"in",15
"to get it",15,"right",9
"to get ready",15,"to",12
"to get some",15,"of",11
"to give back",15,"to",12
"to give them",15,"the",12
"to give you",15,"an",11
"to go out",15,"in",9
"to go to",15,"this",8
"to grow up",15,"and",10
"to join in",15,"the",10
"to know where",15,"to",13
"to load the",15,"bases",11
"to make a",15,"few",9
"to me i",15,"love",7
"to me so",15,"i",8
"to meet with",15,"the",12
"to months in",15,"prison",12
"to move into",15,"the",12
"to move out",15,"of",11
"to move to",15,"a",10
"to one of",15,"our",9
"to our new",15,"followers",10
"to pay off",15,"the",10
"to pick me",15,"up",10
"to requests for",15,"comment",15
"to run for",15,"president",10
"to run in",15,"the",9
"to say i",15,"am",8
"to say no",15,"to",9
"to say nothing",15,"of",14
"to see another",15,"day",14
"to see how",15,"this",10
"to see you",15,"today",10
"to shut down",15,"the",12
"to stand up",15,"and",11
"to stay at",15,"the",10
"to take into",15,"account",12
"to tell the",15,"truth",11
"to the center",15,"of",13
"to the dark",15,"side",11
"to the development",15,"of",18
"to the edge",15,"of",11
"to the federal",15,"government",14
"to the list",15,"of",11
"to the middle",15,"of",13
"to the nasdaq",15,"composite",13
"to the park",15,"and",11
"to the public",15,"the",13
"to the real",15,"world",11
"to the right",15,"and",12
"to the start",15,"of",12
"to the supreme",15,"court",14
"to think about",15,"what",14
"to try something",15,"new",16
"to wait until",15,"the",13
"to walk away",15,"from",12
"to work together",15,"to",16
"to work with",15,"and",12
"to working with",15,"you",15
"to you in",15,"the",9
"today has been",15,"a",14
"today is my",15,"birthday",11
"told me i",15,"was",9
"told me that",15,"she",12
"told the plain",15,"dealer",14
"too big to",15,"fail",10
"top of my",15,"head",9
"two days before",15,"the",15
"underestimate the power",15,"of",23
"up a little",15,"bit",11
"up to you",15,"to",9
"up with a",15,"solution",9
"us department of",15,"justice",16
"us district court",15,"judge",17
"us spread the",15,"word",13
"us what you",15,"think",11
"very much for",15,"the",13
"wait to see",15,"u",11
"waiting for me",15,"to",14
"walked in the",15,"door",13
"want him to",15,"be",11
"want to be",15,"an",10
"want to get",15,"to",11
"want to have",15,"to",12
"want to hear",15,"it",12
"want to read",15,"it",12
"want to see",15,"me",11
"want to see",15,"that",11
"want to thank",15,"everyone",13
"wanted to do",15,"it",12
"wanted to go",15,"out",12
"was a huge",15,"success",10
"was a part",15,"of",10
"was able to",15,"make",11
"was able to",15,"see",11
"was believed to",15,"be",15
"was found guilty",15,"of",16
"was in charge",15,"of",13
"was just going",15,"to",14
"was killed in",15,"a",13
"was kind of",15,"a",11
"was on his",15,"way",10
"was placed on",15,"the",13
"was shot and",15,"killed",12
"was when i",15,"was",10
"washington dc for",15,"a",17
"way to spend",15,"a",12
"we all know",15,"the",11
"we are so",15,"proud",9
"we arrived at",15,"the",13
"we came up",15,"with",10
"we go to",15,"the",8
"we have the",15,"best",11
"we have to",15,"keep",10
"we made our",15,"way",11
"we need to",15,"stop",10
"we really want",15,"to",14
"we should be",15,"able",12
"we thought it",15,"was",13
"well as a",15,"few",9
"went on to",15,"say",10
"were a couple",15,"of",13
"were getting ready",15,"to",18
"were so excited",15,"to",15
"were the first",15,"to",14
"what are the",15,"odds",12
"what do u",15,"think",9
"what do you",15,"guys",11
"what happens in",15,"the",15
"what i mean",15,"is",11
"what i think",15,"is",12
"what i was",15,"looking",10
"what it is",15,"but",10
"what seems to",15,"be",13
"what to do",15,"and",10
"what used to",15,"be",12
"what you do",15,"and",11
"when i looked",15,"at",13
"when i saw",15,"it",10
"when i say",15,"i",10
"when i was",15,"young",10
"when we got",15,"back",11
"when we went",15,"to",12
"when will you",15,"be",13
"which by the",15,"way",12
"which is exactly",15,"what",16
"which would have",15,"been",16
"while he was",15,"in",12
"while waiting for",15,"the",17
"who is trying",15,"to",13
"who now lives",15,"in",13
"who was born",15,"in",12
