"string","num","next_word","nchar"
"“ i",22,"love",3
"“ if",22,"you",4
"a big",22,"day",5
"a bit",22,"longer",5
"a break",22,"and",7
"a call",22,"at",6
"a chance",22,"and",8
"a choice",22,"of",8
"a connection",22,"to",12
"a culture",22,"that",9
"a decision",22,"that",10
"a dose",22,"of",6
"a few",22,"i",5
"a few",22,"thousand",5
"a first",22,"for",7
"a funny",22,"thing",7
"a garage",22,"sale",8
"a good",22,"year",6
"a grant",22,"from",7
"a great",22,"and",7
"a great",22,"player",7
"a guy",22,"with",5
"a half",22,"ago",6
"a hug",22,"and",5
"a large",22,"skillet",7
"a later",22,"date",7
"a lil",22,"bit",5
"a little",22,"about",8
"a little",22,"off",8
"a man",22,"can",5
"a man",22,"i",5
"a man",22,"on",5
"a meeting",22,"in",9
"a month",22,"later",7
"a morning",22,"person",9
"a movie",22,"in",7
"a much",22,"smaller",6
"a myriad",22,"of",8
"a new",22,"chapter",5
"a new",22,"era",5
"a night",22,"in",7
"a perfect",22,"game",9
"a person",22,"that",8
"a plastic",22,"bag",9
"a promise",22,"to",9
"a rainy",22,"day",7
"a real",22,"good",6
"a record",22,"for",8
"a replacement",22,"for",13
"a representative",22,"of",16
"a restaurant",22,"and",12
"a role",22,"model",6
"a safe",22,"trip",6
"a second",22,"i",8
"a single",22,"day",8
"a small",22,"part",7
"a snapshot",22,"of",10
"a song",22,"with",6
"a study",22,"of",7
"a task",22,"force",6
"a thing",22,"as",7
"a time",22,"that",6
"a very",22,"real",6
"a very",22,"short",6
"a while",22,"so",7
"a woman",22,"to",7
"ability to",22,"be",10
"able to",22,"hear",7
"able to",22,"write",7
"about how",22,"we",9
"about my",22,"life",8
"about the",22,"first",9
"about the",22,"incident",9
"about the",22,"past",9
"about to",22,"die",8
"about to",22,"make",8
"about to",22,"see",8
"about trying",22,"to",12
"access to",22,"all",9
"actually have",22,"to",13
"add a",22,"few",5
"add to",22,"my",6
"admission to",22,"the",12
"after his",22,"death",9
"after i",22,"got",7
"again i",22,"think",7
"again on",22,"the",8
"again with",22,"a",10
"age of",22,"and",6
"aint got",22,"no",8
"all day",22,"but",7
"all have",22,"the",8
"all of",22,"whom",6
"all that",22,"the",8
"all the",22,"information",7
"all through",22,"the",11
"all too",22,"often",7
"also a",22,"member",6
"also plans",22,"to",10
"an area",22,"of",7
"an early",22,"morning",8
"an even",22,"bigger",7
"an rbi",22,"single",6
"and a",22,"more",5
"and a",22,"sense",5
"and be",22,"the",6
"and because",22,"the",11
"and begin",22,"to",9
"and by",22,"that",6
"and created",22,"a",11
"and cut",22,"the",7
"and even",22,"some",8
"and go",22,"for",6
"and go",22,"on",6
"and guess",22,"what",9
"and has",22,"not",7
"and her",22,"sister",7
"and his",22,"mother",7
"and his",22,"son",7
"and i",22,"actually",5
"and i",22,"cannot",5
"and i",22,"liked",5
"and i",22,"understand",5
"and in",22,"all",6
"and in",22,"other",6
"and is",22,"an",6
"and is",22,"one",6
"and it",22,"wont",6
"and like",22,"the",8
"and looking",22,"at",11
"and los",22,"angeles",7
"and make",22,"some",8
"and move",22,"to",8
"and natural",22,"gas",11
"and not",22,"enough",7
"and not",22,"even",7
"and put",22,"a",7
"and real",22,"estate",8
"and right",22,"now",9
"and said",22,"to",8
"and speaking",22,"of",12
"and spent",22,"the",9
"and sure",22,"enough",8
"and that",22,"of",8
"and thats",22,"how",9
"and the",22,"community",7
"and the",22,"dog",7
"and the",22,"final",7
"and the",22,"result",7
"and the",22,"water",7
"and their",22,"children",9
"and they",22,"did",8
"and they",22,"need",8
"and they",22,"say",8
"and thinking",22,"about",12
"and though",22,"i",10
"and was",22,"very",7
"and watched",22,"the",11
"and we",22,"do",6
"and we",22,"still",6
"and went",22,"back",8
"and who",22,"knows",7
"and years",22,"of",9
"and you",22,"see",7
"and you",22,"wont",7
"announced that",22,"it",14
"another chance",22,"to",14
"another day",22,"in",11
"any of",22,"their",6
"anything for",22,"you",12
"april at",22,"pm",8
"are all",22,"over",7
"are always",22,"the",10
"are back",22,"in",8
"are doing",22,"and",9
"are getting",22,"a",11
"are killing",22,"me",11
"are made",22,"in",8
"are not",22,"good",7
"are of",22,"course",6
"are similar",22,"to",11
"are still",22,"a",9
"are the",22,"top",7
"are thinking",22,"of",12
"are working",22,"with",11
"are you",22,"most",7
"are you",22,"really",7
"are you",22,"using",7
"as a",22,"form",4
"as a",22,"general",4
"as a",22,"high",4
"as a",22,"major",4
"as a",22,"mother",4
"as he",22,"had",5
"as head",22,"of",7
"as i",22,"see",4
"as much",22,"to",7
"as the",22,"last",6
"as the",22,"us",6
"as though",22,"the",9
"as well",22,"with",7
"asking me",22,"to",9
"at a",22,"place",4
"at a",22,"reasonable",4
"at a",22,"table",4
"at all",22,"he",6
"at all",22,"so",6
"at first",22,"and",8
"at home",22,"against",7
"at how",22,"much",6
"at it",22,"was",5
"at pm",22,"april",5
"at pm",22,"friday",5
"at pm",22,"thursday",5
"at th",22,"street",5
"at the",22,"county",6
"at the",22,"main",6
"at the",22,"most",6
"at the",22,"nfl",6
"attempt to",22,"get",10
"auditor frank",22,"russo",13
"available from",22,"the",14
"away and",22,"the",8
"back on",22,"their",7
"be a",22,"busy",4
"be a",22,"much",4
"be a",22,"pretty",4
"be apart",22,"of",8
"be applied",22,"to",10
"be available",22,"at",12
"be aware",22,"that",8
"be better",22,"for",9
"be confused",22,"with",11
"be done",22,"and",7
"be easier",22,"to",9
"be good",22,"enough",7
"be great",22,"for",8
"be happy",22,"and",8
"be here",22,"in",7
"be home",22,"for",7
"be interested",22,"to",13
"be invited",22,"to",10
"be just",22,"a",7
"be like",22,"that",7
"be like",22,"this",7
"be like",22,"to",7
"be limited",22,"to",10
"be off",22,"the",6
"be plenty",22,"of",9
"be published",22,"in",12
"be reminded",22,"of",11
"be the",22,"th",6
"be the",22,"year",6
"be there",22,"too",8
"be there",22,"with",8
"be very",22,"happy",7
"be waiting",22,"for",10
"beautiful day",22,"for",13
"because i",22,"never",9
"because if",22,"i",10
"because it",22,"makes",10
"been having",22,"a",11
"been living",22,"in",11
"been more",22,"than",9
"been stuck",22,"in",10
"been the",22,"case",8
"been the",22,"first",8
"been with",22,"the",9
"been working",22,"for",12
"beer and",22,"a",8
"before and",22,"i",10
"before i",22,"even",8
"before the",22,"first",10
"behind the",22,"bar",10
"being a",22,"mother",7
"best friend",22,"i",11
"best part",22,"is",9
"better job",22,"of",10
"between a",22,"man",9
"big day",22,"for",7
"big enough",22,"for",10
"big plans",22,"for",9
"billion worth",22,"of",13
"bit more",22,"than",8
"bit on",22,"the",6
"blog i",22,"have",6
"body in",22,"the",7
"body of",22,"christ",7
"boils down",22,"to",10
"booth at",22,"the",8
"brought me",22,"to",10
"brown sugar",22,"and",11
"budget for",22,"the",10
"but back",22,"to",8
"but dont",22,"worry",8
"but from",22,"the",8
"but im",22,"just",6
"but in",22,"fact",6
"but it",22,"may",6
"but it",22,"takes",6
"but its",22,"so",7
"but not",22,"that",7
"but once",22,"i",8
"but said",22,"it",8
"but still",22,"i",9
"but that",22,"will",8
"but the",22,"more",7
"but the",22,"one",7
"but we",22,"got",6
"but we",22,"know",6
"but you",22,"do",7
"buy it",22,"and",6
"by a",22,"single",4
"by a",22,"team",4
"by a",22,"woman",4
"by his",22,"own",6
"by taking",22,"the",9
"by the",22,"county",6
"by the",22,"court",6
"call for",22,"an",8
"call from",22,"a",9
"came close",22,"to",10
"can keep",22,"the",8
"can someone",22,"please",11
"can try",22,"to",7
"can u",22,"please",5
"can work",22,"on",8
"capable of",22,"doing",10
"catch up",22,"to",8
"center and",22,"the",10
"challenge for",22,"the",13
"chance of",22,"rain",9
"charges in",22,"the",10
"check your",22,"email",10
"children and",22,"adults",12
"children of",22,"the",11
"christie said",22,"he",13
"chunk of",22,"the",8
"claimed to",22,"have",10
"claiming to",22,"be",11
"closer to",22,"a",9
"collective bargaining",22,"agreement",21
"come across",22,"as",11
"come visit",22,"us",10
"come with",22,"me",9
"coming and",22,"going",10
"coming up",22,"and",9
"coming up",22,"next",9
"commander of",22,"the",12
"comments about",22,"the",14
"commercial real",22,"estate",15
"congratulations to",22,"all",18
"connect with",22,"you",12
"contact us",22,"at",10
"continue to",22,"make",11
"continue to",22,"use",11
"convinced that",22,"the",14
"cool to",22,"see",7
"could be",22,"made",8
"could be",22,"one",8
"could do",22,"was",8
"could feel",22,"the",10
"couldnt be",22,"happier",10
"county assistant",22,"prosecutor",16
"county district",22,"attorneys",15
"county sheriffs",22,"department",15
"court in",22,"the",8
"courtesy of",22,"the",11
"critics of",22,"the",10
"dancing in",22,"the",10
"days ago",22,"and",8
"dead in",22,"the",7
"deal of",22,"the",7
"democrats in",22,"the",12
"department of",22,"homeland",13
"department of",22,"natural",13
"department of",22,"the",13
"depending on",22,"what",12
"design of",22,"the",9
"determined to",22,"be",13
"did for",22,"the",7
"did i",22,"was",5
"did you",22,"read",7
"didnt do",22,"it",8
"didnt know",22,"it",10
"different from",22,"what",14
"dinner with",22,"my",11
"discovered that",22,"i",15
"do away",22,"with",7
"do it",22,"is",5
"do it",22,"just",5
"do not",22,"give",6
"do this",22,"and",7
"do this",22,"in",7
"do to",22,"be",5
"do what",22,"is",7
"do whatever",22,"you",11
"do with",22,"myself",7
"does not",22,"like",8
"does not",22,"require",8
"doesnt know",22,"what",11
"doing in",22,"the",8
"doing what",22,"they",10
"dominated by",22,"the",12
"don’t care",22,"about",10
"donated to",22,"the",10
"done the",22,"same",8
"done with",22,"this",9
"dont even",22,"remember",9
"dont feel",22,"good",9
"dont know",22,"anything",9
"dont like",22,"me",9
"dont look",22,"at",9
"dont mean",22,"to",9
"double in",22,"the",9
"down percent",22,"from",12
"downtown st",22,"louis",11
"due to",22,"their",6
"during the",22,"great",10
"each other",22,"a",10
"each other",22,"that",10
"easter egg",22,"hunt",10
"easy to",22,"say",7
"else is",22,"going",7
"ended with",22,"a",10
"enough that",22,"i",11
"enough to",22,"give",9
"enough to",22,"go",9
"eve of",22,"the",6
"even get",22,"to",8
"even know",22,"it",9
"even know",22,"you",9
"events of",22,"the",9
"every day",22,"you",9
"every night",22,"i",11
"everything on",22,"the",13
"exactly what",22,"we",12
"except for",22,"a",10
"excited to",22,"announce",10
"explained that",22,"the",14
"exposed to",22,"the",10
"fact it",22,"is",7
"faith in",22,"god",8
"fall of",22,"the",7
"far better",22,"than",10
"father was",22,"a",10
"feel your",22,"pain",9
"feeling a",22,"bit",9
"fell into",22,"the",9
"fell percent",22,"to",12
"few minutes",22,"and",11
"few minutes",22,"before",11
"few weeks",22,"and",9
"figured out",22,"that",11
"find it",22,"in",7
"find something",22,"to",14
"five years",22,"to",10
"follow me",22,"d",9
"follow me",22,"ill",9
"food and",22,"water",8
"for a",22,"book",5
"for a",22,"brief",5
"for a",22,"first",5
"for a",22,"group",5
"for a",22,"lifetime",5
"for all",22,"his",7
"for an",22,"entire",6
"for at",22,"the",6
"for following",22,"and",13
"for helping",22,"us",11
"for her",22,"but",7
"for her",22,"she",7
"for kids",22,"to",8
"for lots",22,"of",8
"for making",22,"my",10
"for many",22,"people",8
"for me",22,"on",6
"for me",22,"today",6
"for my",22,"blog",6
"for my",22,"friends",6
"for nearly",22,"years",10
"for of",22,"the",6
"for one",22,"another",7
"for sharing",22,"i",11
"for social",22,"media",10
"for that",22,"is",8
"for the",22,"course",7
"for the",22,"current",7
"for the",22,"federal",7
"for the",22,"house",7
"for the",22,"middle",7
"for the",22,"purposes",7
"for the",22,"role",7
"for the",22,"story",7
"for the",22,"tigers",7
"for what",22,"we",8
"for when",22,"the",8
"for women",22,"in",9
"for years",22,"he",9
"for you",22,"so",7
"for young",22,"people",9
"forward to",22,"next",10
"free tickets",22,"to",12
"friday night",22,"and",12
"friends family",22,"and",14
"from a",22,"small",6
"from an",22,"old",7
"from in",22,"to",7
"from the",22,"book",8
"from the",22,"home",8
"from the",22,"north",8
"from the",22,"office",8
"from the",22,"show",8
"from the",22,"water",8
"from there",22,"i",10
"from where",22,"i",10
"from you",22,"and",8
"front of",22,"your",8
"full advantage",22,"of",14
"game it",22,"was",7
"game on",22,"the",7
"get a",22,"feel",5
"get a",22,"picture",5
"get in",22,"and",6
"get involved",22,"with",12
"get it",22,"now",6
"get past",22,"the",8
"get the",22,"fuck",7
"get what",22,"they",8
"gets a",22,"little",6
"girl on",22,"the",7
"give in",22,"to",7
"give to",22,"the",7
"give up",22,"and",7
"given that",22,"the",10
"glad youre",22,"enjoying",10
"go on",22,"with",5
"go over",22,"the",7
"go to",22,"church",5
"go to",22,"heaven",5
"god in",22,"the",6
"going on",22,"around",8
"going to",22,"show",8
"going with",22,"the",10
"good for",22,"my",8
"good old",22,"days",8
"goods and",22,"services",9
"got to",22,"find",6
"grand opening",22,"of",13
"great and",22,"i",9
"great if",22,"you",8
"group in",22,"the",8
"growing up",22,"i",10
"had a",22,"new",5
"had been",22,"told",8
"had made",22,"the",8
"had more",22,"time",8
"had no",22,"choice",6
"had the",22,"right",7
"had to",22,"learn",6
"had to",22,"write",6
"half of",22,"my",7
"hand on",22,"the",7
"happens for",22,"a",11
"happy about",22,"it",11
"happy i",22,"am",7
"happy leap",22,"day",10
"happy that",22,"i",10
"happy to",22,"announce",8
"happy to",22,"report",8
"hard to",22,"know",7
"hard to",22,"understand",7
"hardest part",22,"of",12
"has a",22,"history",5
"has become",22,"one",10
"has been",22,"called",8
"has been",22,"involved",8
"has been",22,"making",8
"has lots",22,"of",8
"has made",22,"the",8
"has managed",22,"to",11
"has so",22,"many",6
"have a",22,"bunch",6
"have a",22,"family",6
"have a",22,"show",6
"have been",22,"great",9
"have been",22,"here",9
"have been",22,"playing",9
"have been",22,"using",9
"have done",22,"to",9
"have fun",22,"i",8
"have long",22,"been",9
"have no",22,"time",7
"have the",22,"energy",8
"having the",22,"same",10
"he came",22,"in",7
"he didn’t",22,"want",9
"he gets",22,"to",7
"he has",22,"worked",6
"he is",22,"to",5
"he is",22,"trying",5
"he must",22,"have",7
"he needs",22,"a",8
"he played",22,"in",9
"he thought",22,"it",10
"he turned",22,"to",9
"he was",22,"found",6
"he was",22,"playing",6
"he was",22,"pretty",6
"head coach",22,"of",10
"heard it",22,"was",8
"heat in",22,"the",7
"hell are",22,"you",8
"help me",22,"i",7
"help us",22,"to",7
"henry david",22,"thoreau",11
"her ability",22,"to",11
"her home",22,"in",8
"here in",22,"my",7
"here is",22,"an",7
"here with",22,"me",9
"hes a",22,"good",5
"hes still",22,"a",9
"high cost",22,"of",9
"high school",22,"is",11
"high school",22,"sports",11
"higher than",22,"a",11
"highs and",22,"lows",9
"him when",22,"i",8
"himself as",22,"the",10
"himself on",22,"the",10
"himself to",22,"the",10
"his death",22,"in",9
"his family",22,"to",10
"his first",22,"year",9
"his job",22,"and",7
"his left",22,"knee",8
"his return",22,"to",10
"his right",22,"hand",9
"home runs",22,"and",9
"home was",22,"sold",8
"hope its",22,"not",8
"hope u",22,"have",6
"hope you",22,"and",8
"hopefully ill",22,"be",13
"hoping that",22,"the",11
"hot dogs",22,"and",8
"house and",22,"i",9
"house is",22,"a",8
"house with",22,"a",10
"how excited",22,"i",11
"how it",22,"can",6
"how it",22,"turned",6
"how much",22,"longer",8
"how to",22,"run",6
"however i",22,"have",9
"huge thank",22,"you",10
"i admit",22,"i",7
"i also",22,"found",6
"i also",22,"made",6
"i also",22,"wanted",6
"i believe",22,"its",9
"i came",22,"here",6
"i can",22,"follow",5
"i can",22,"relate",5
"i come",22,"back",6
"i come",22,"from",6
"i could",22,"write",7
"i created",22,"a",9
"i cut",22,"my",5
"i did",22,"see",5
"i didnt",22,"need",7
"i do",22,"hope",4
"i do",22,"in",4
"i don’t",22,"remember",7
"i dont",22,"follow",6
"i get",22,"into",5
"i had",22,"gotten",5
"i have",22,"enough",6
"i have",22,"great",6
"i have",22,"left",6
"i have",22,"three",6
"i have",22,"time",6
"i have",22,"watched",6
"i havent",22,"gotten",8
"i hear",22,"a",6
"i just",22,"can’t",6
"i just",22,"followed",6
"i just",22,"looked",6
"i just",22,"ran",6
"i just",22,"sent",6
"i kept",22,"thinking",6
"i knew",22,"how",6
"i know",22,"not",6
"i know",22,"now",6
"i know",22,"theres",6
"i leave",22,"for",7
"i met",22,"with",5
"i really",22,"loved",8
"i really",22,"should",8
"i remember",22,"it",10
"i remembered",22,"that",12
"i returned",22,"to",10
"i said",22,"in",6
"i saw",22,"an",5
"i say",22,"the",5
"i set",22,"out",5
"i should",22,"not",8
"i suppose",22,"it",9
"i take",22,"that",6
"i think",22,"id",7
"i think",22,"these",7
"i took",22,"him",6
"i truly",22,"believe",7
"i vote",22,"for",6
"i wanna",22,"know",7
"i was",22,"pleased",5
"i was",22,"starting",5
"i was",22,"tired",5
"i wasnt",22,"able",7
"i will",22,"admit",6
"i will",22,"show",6
"i wont",22,"get",6
"i would",22,"expect",7
"i would",22,"see",7
"i wouldn’t",22,"be",10
"i’m happy",22,"to",9
"i’m looking",22,"forward",11
"i’m not",22,"saying",7
"ice cream",22,"i",9
"id really",22,"like",9
"if anyone",22,"wants",9
"if i",22,"come",4
"if i",22,"wasnt",4
"if it",22,"makes",5
"if only",22,"you",7
"if so",22,"i",5
"if that",22,"happens",7
"if the",22,"city",6
"if you",22,"start",6
"if you’re",22,"looking",9
"if youve",22,"ever",8
"ill get",22,"to",7
"im glad",22,"that",7
"im glad",22,"youre",7
"im just",22,"getting",7
"im loving",22,"the",9
"im not",22,"good",6
"im not",22,"trying",6
"im really",22,"not",9
"im saying",22,"is",9
"im so",22,"sad",5
"im sorry",22,"for",8
"im still",22,"here",8
"im sure",22,"we",7
"important to",22,"have",12
"in a",22,"chair",4
"in a",22,"class",4
"in a",22,"pool",4
"in a",22,"season",4
"in a",22,"society",4
"in a",22,"tiny",4
"in a",22,"town",4
"in all",22,"honesty",6
"in all",22,"three",6
"in america",22,"and",10
"in an",22,"instant",5
"in cash",22,"and",7
"in charlotte",22,"nc",12
"in fact",22,"if",7
"in fact",22,"we",7
"in general",22,"i",10
"in green",22,"bay",8
"in her",22,"first",6
"in her",22,"room",6
"in his",22,"final",6
"in its",22,"place",6
"in january",22,"that",10
"in just",22,"one",7
"in march",22,"to",8
"in my",22,"career",5
"in my",22,"dream",5
"in october",22,"and",10
"in on",22,"my",5
"in our",22,"life",6
"in particular",22,"the",13
"in question",22,"is",11
"in real",22,"estate",7
"in some",22,"instances",7
"in superior",22,"court",11
"in the",22,"above",6
"in the",22,"apartment",6
"in the",22,"comment",6
"in the",22,"dirt",6
"in the",22,"evenings",6
"in the",22,"half",6
"in the",22,"hood",6
"in the",22,"investigation",6
"in the",22,"mornings",6
"in the",22,"movies",6
"in the",22,"only",6
"in the",22,"the",6
"in through",22,"the",10
"in time",22,"i",7
"in your",22,"car",7
"increased risk",22,"of",14
"informed me",22,"that",11
"injured in",22,"the",10
"insisted that",22,"the",13
"instead of",22,"trying",10
"institute of",22,"technology",12
"interested in",22,"learning",13
"into contact",22,"with",12
"into each",22,"other",9
"into it",22,"i",7
"into the",22,"hands",8
"into the",22,"wall",8
"investment in",22,"the",13
"is a",22,"classic",4
"is a",22,"friend",4
"is a",22,"top",4
"is akin",22,"to",7
"is all",22,"you",6
"is always",22,"good",9
"is amazing",22,"i",10
"is and",22,"how",6
"is attempting",22,"to",13
"is because",22,"they",10
"is best",22,"to",7
"is bigger",22,"than",9
"is by",22,"no",5
"is facing",22,"a",9
"is great",22,"i",8
"is greater",22,"than",10
"is happening",22,"in",12
"is happy",22,"to",8
"is headed",22,"to",9
"is most",22,"likely",7
"is moving",22,"to",9
"is no",22,"exception",5
"is now",22,"being",6
"is one",22,"who",6
"is run",22,"by",6
"is set",22,"up",6
"is something",22,"about",12
"is telling",22,"me",10
"is that",22,"people",7
"is the",22,"highest",6
"is the",22,"part",6
"is the",22,"true",6
"is the",22,"type",6
"is to",22,"not",5
"is to",22,"try",5
"is too",22,"funny",6
"is usually",22,"a",10
"is your",22,"day",7
"island in",22,"the",9
"it a",22,"point",4
"it across",22,"the",9
"it and",22,"how",6
"it any",22,"other",6
"it appears",22,"the",10
"it be",22,"known",5
"it because",22,"of",10
"it can",22,"make",6
"it does",22,"seem",7
"it for",22,"free",6
"it have",22,"a",7
"it i",22,"also",4
"it i",22,"don’t",4
"it in",22,"an",5
"it is",22,"im",5
"it is",22,"most",5
"it just",22,"means",7
"it makes",22,"no",8
"it means",22,"i",8
"it on",22,"his",5
"it possible",22,"that",11
"it relates",22,"to",10
"it should",22,"not",9
"it takes",22,"time",8
"it that",22,"was",7
"it then",22,"i",7
"it to",22,"go",5
"it was",22,"after",6
"it was",22,"but",6
"it was",22,"crazy",6
"it was",22,"fine",6
"it was",22,"me",6
"it was",22,"possible",6
"it was",22,"some",6
"it was",22,"up",6
"it we",22,"have",5
"it went",22,"well",7
"it you",22,"will",6
"it’s just",22,"that",9
"its all",22,"the",7
"its also",22,"the",8
"its been",22,"too",8
"its going",22,"down",9
"its no",22,"surprise",6
"its way",22,"through",7
"ive always",22,"loved",10
"ive been",22,"watching",8
"ive got",22,"some",7
"ive missed",22,"you",10
"ive seen",22,"a",8
"ive seen",22,"the",8
"jumped on",22,"the",9
"just a",22,"reminder",6
"just as",22,"he",7
"just at",22,"the",7
"just because",22,"it",12
"just didnt",22,"know",10
"just dont",22,"think",9
"just not",22,"the",8
"just returned",22,"from",13
"just such",22,"a",9
"just the",22,"two",8
"keep it",22,"in",7
"keep them",22,"in",9
"keep you",22,"in",8
"kind of",22,"music",7
"kind of",22,"way",7
"know a",22,"good",6
"know about",22,"this",10
"know and",22,"love",8
"know anyone",22,"who",11
"know better",22,"than",11
"know how",22,"hard",8
"know when",22,"it",9
"last night",22,"a",10
"last night",22,"he",10
"last season",22,"he",11
"last year",22,"is",9
"later in",22,"life",8
"later that",22,"night",10
"law enforcement",22,"and",15
"laying on",22,"the",9
"learned that",22,"the",12
"legislation that",22,"would",16
"less is",22,"more",7
"let me",22,"do",6
"let’s just",22,"say",10
"lets take",22,"a",9
"letting go",22,"of",10
"life is",22,"all",7
"light and",22,"fluffy",9
"light at",22,"the",8
"like all",22,"the",8
"like i",22,"could",6
"like i",22,"will",6
"like that",22,"of",9
"like that",22,"to",9
"like the",22,"best",8
"like theres",22,"a",11
"like they",22,"have",9
"like to",22,"wish",7
"like to",22,"work",7
"likely will",22,"be",11
"listen to",22,"a",9
"listening to",22,"some",12
"little of",22,"the",9
"lol cant",22,"wait",8
"lol i",22,"got",5
"lol it",22,"was",6
"lol you",22,"know",7
"long ago",22,"i",8
"long been",22,"a",9
"look and",22,"feel",8
"look like",22,"it",9
"looking for",22,"you",11
"looks like",22,"ill",10
"los angeles",22,"in",11
"lot of",22,"games",6
"lot of",22,"these",6
"lots of",22,"things",7
"lots to",22,"do",7
"love and",22,"respect",8
"love being",22,"a",10
"love my",22,"friends",7
"love them",22,"all",9
"love you",22,"both",8
"love you",22,"like",8
"love you",22,"thanks",8
"love you",22,"with",8
"lower than",22,"the",10
"luck to",22,"the",7
"made from",22,"the",9
"make an",22,"impact",7
"make it",22,"i",7
"make you",22,"smile",8
"makes it",22,"even",8
"makes my",22,"day",8
"many people",22,"as",11
"mark your",22,"calendars",9
"marketwatch press",22,"release",17
"maybe this",22,"is",10
"me are",22,"you",6
"me away",22,"from",7
"me from",22,"my",7
"me ill",22,"be",6
"me in",22,"your",5
"me out",22,"and",6
"me that",22,"this",7
"me this",22,"morning",7
"me to",22,"find",5
"me trying",22,"to",9
"me when",22,"im",7
"meet you",22,"in",8
"meet you",22,"too",8
"meeting with",22,"a",12
"mention this",22,"tweet",12
"met your",22,"mother",8
"miss you",22,"more",8
"missing from",22,"the",12
"mix in",22,"the",6
"monday that",22,"the",11
"month in",22,"a",8
"month of",22,"the",8
"more information",22,"or",16
"more likely",22,"than",11
"more of",22,"their",7
"more than",22,"for",9
"more than",22,"me",9
"most important",22,"to",14
"mother in",22,"law",9
"move on",22,"i",7
"much more",22,"difficult",9
"must say",22,"i",8
"my arms",22,"and",7
"my big",22,"fat",6
"my blog",22,"for",7
"my favorite",22,"people",11
"my first",22,"ever",8
"my friends",22,"that",10
"my friends",22,"who",10
"my head",22,"around",7
"my life",22,"it",7
"my life",22,"would",7
"my mom",22,"has",6
"my mom",22,"to",6
"my name",22,"on",7
"my son",22,"was",6
"my th",22,"follower",5
"myself and",22,"the",10
"national park",22,"service",13
"need a",22,"lot",6
"needs to",22,"know",8
"never made",22,"it",10
"never mind",22,"the",10
"never seen",22,"anything",10
"never will",22,"be",10
"new jersey",22,"to",10
"new to",22,"me",6
"new york",22,"post",8
"next school",22,"year",11
"next thing",22,"i",10
"next thing",22,"you",10
"next week",22,"but",9
"next year",22,"but",9
"nice to",22,"hear",7
"night if",22,"you",8
"night was",22,"a",9
"no one",22,"had",6
"no question",22,"about",11
"no way",22,"that",6
"none of",22,"my",7
"not based",22,"on",9
"not being",22,"a",9
"not everyone",22,"is",12
"not forget",22,"the",10
"not just",22,"any",8
"not one",22,"to",7
"not really",22,"but",10
"not this",22,"is",8
"not too",22,"far",7
"not wait",22,"to",8
"now is",22,"to",6
"now its",22,"a",7
"now that",22,"was",8
"now theres",22,"a",10
"now trying",22,"to",10
"of a",22,"bitch",4
"of a",22,"heart",4
"of a",22,"home",4
"of a",22,"mother",4
"of a",22,"possible",4
"of child",22,"abuse",8
"of education",22,"and",12
"of fame",22,"and",7
"of his",22,"home",6
"of i",22,"am",4
"of in",22,"a",5
"of it",22,"or",5
"of it",22,"with",5
"of just",22,"how",7
"of life",22,"for",7
"of men",22,"and",6
"of my",22,"body",5
"of my",22,"other",5
"of my",22,"way",5
"of osama",22,"bin",8
"of our",22,"house",6
"of power",22,"and",8
"of the",22,"bar",6
"of the",22,"century",6
"of the",22,"child",6
"of the",22,"club",6
"of the",22,"economic",6
"of the",22,"eight",6
"of the",22,"festival",6
"of the",22,"fifth",6
"of the",22,"girl",6
"of the",22,"groups",6
"of the",22,"health",6
"of the",22,"housing",6
"of the",22,"individual",6
"of the",22,"leagues",6
"of the",22,"light",6
"of the",22,"lineup",6
"of the",22,"lost",6
"of the",22,"missouri",6
"of the",22,"ordinary",6
"of the",22,"pictures",6
"of the",22,"pool",6
"of the",22,"popular",6
"of the",22,"portland",6
"of the",22,"present",6
"of the",22,"uk",6
"of the",22,"wind",6
"of the",22,"workers",6
"of their",22,"choice",8
"of them",22,"a",7
"of them",22,"from",7
"of this",22,"one",7
"of us",22,"had",5
"of us",22,"has",5
"of us",22,"with",5
"of work",22,"for",7
"of you",22,"but",6
"of your",22,"body",7
"off the",22,"court",7
"offered by",22,"the",10
"on a",22,"beach",4
"on a",22,"budget",4
"on a",22,"national",4
"on account",22,"of",10
"on april",22,"and",8
"on at",22,"pm",5
"on capitol",22,"hill",10
"on each",22,"of",7
"on here",22,"i",7
"on it",22,"it",5
"on june",22,"the",7
"on my",22,"website",5
"on november",22,"th",11
"on of",22,"shooting",5
"on spring",22,"break",9
"on the",22,"boat",6
"on the",22,"citys",6
"on the",22,"high",6
"on the",22,"home",6
"on the",22,"nd",6
"on the",22,"playground",6
"on the",22,"positive",6
"on the",22,"program",6
"on the",22,"rocks",6
"on the",22,"steps",6
"on the",22,"two",6
"on the",22,"upper",6
"on to",22,"say",5
"on which",22,"the",8
"on your",22,"new",7
"one day",22,"he",7
"one it",22,"was",6
"one on",22,"one",6
"one point",22,"i",9
"one that",22,"would",8
"one to",22,"the",6
"one who",22,"was",7
"ones in",22,"the",7
"only i",22,"had",6
"only the",22,"first",8
"only the",22,"second",8
"opportunity to",22,"work",14
"or for",22,"a",6
"or for",22,"the",6
"or is",22,"this",5
"or not",22,"and",6
"or on",22,"a",5
"or something",22,"and",12
"or something",22,"but",12
"or to",22,"be",5
"or what",22,"i",7
