"string","num","next_word","nchar"
"will take place from",9,"pm",20
"wish i could have",9,"been",17
"wish i could say",9,"that",16
"with a group of",9,"friends",15
"with the possible exception",9,"of",27
"with the pungleme app",9,"check",21
"wont be able to",9,"make",15
"worth it in the",9,"end",15
"would be a better",9,"place",17
"would be nice to",9,"have",16
"would like to thank",9,"you",19
"would like to think",9,"that",19
"would love to hear",9,"from",18
"would love to talk",9,"to",18
"would seem to be",9,"a",16
"wouldnt have it any",9,"other",19
"year for the first",9,"time",18
"years in prison and",9,"a",19
"years old at the",9,"time",16
"yield on the year",9,"treasury",17
"you all for your",9,"support",16
"you all have a",9,"wonderful",14
"you are going to",9,"do",16
"you can check out",9,"the",17
"you can do about",9,"it",16
"you can with the",9,"pungleme",16
"you dont know what",9,"you",18
"you dont need to",9,"be",16
"you going to be",9,"at",15
"you going to be",9,"in",15
"you in a few",9,"days",12
"you know what it",9,"is",16
"you know what to",9,"do",16
"you may be able",9,"to",15
"you need to go",9,"to",14
"you need to have",9,"a",16
"you need to make",9,"a",16
"you so so so",9,"much",12
"you take the time",9,"to",17
"you thank you for",9,"the",17
"you think you can",9,"dance",17
"you to all of",9,"our",13
"you very much for",9,"the",17
"you want to talk",9,"about",16
"you would like to",9,"join",17
"you wouldnt be able",9,"to",19
"youre not the only",9,"one",18
"a board member of",8,"the",17
"a chance to win",8,"free",15
"a couple of days",8,"later",16
"a couple of hours",8,"in",17
"a couple of times",8,"a",17
"a dream that i",8,"was",14
"a few of the",8,"things",12
"a few times a",8,"year",13
"a friend of a",8,"friend",13
"a friend of mine",8,"who",16
"a home in the",8,"block",13
"a key part of",8,"the",13
"a lead in the",8,"first",13
"a long time to",8,"get",14
"a lot more than",8,"i",15
"a lot of money",8,"and",14
"a lot of people",8,"were",15
"a lot of the",8,"same",12
"a short amount of",8,"time",17
"a thing or two",8,"about",14
"about a year and",8,"a",16
"about an hour and",8,"a",17
"about not being able",8,"to",20
"about the future of",8,"the",19
"about whats going on",8,"in",20
"absolutely nothing to do",8,"with",24
"according to a police",8,"report",21
"according to the national",8,"conference",25
"according to the report",8,"the",23
"after the death of",8,"his",18
"all but one of",8,"the",14
"all have that one",8,"friend",17
"all i wanted to",8,"do",15
"all it takes is",8,"a",15
"all of you who",8,"are",14
"all of you who",8,"have",14
"all the best to",8,"you",15
"all the way through",8,"the",19
"all was said and",8,"done",16
"all we can do",8,"is",13
"also one of the",8,"most",15
"always looking for ways",8,"to",23
"am a big fan",8,"of",12
"am not the only",8,"one",15
"and be a part",8,"of",13
"and believe it or",8,"not",17
"and by the way",8,"i",14
"and everything to do",8,"with",20
"and for the rest",8,"of",16
"and get away with",8,"it",17
"and i am looking",8,"forward",16
"and i are in",8,"the",12
"and i can tell",8,"you",14
"and i don’t know",8,"how",16
"and i dont have",8,"to",15
"and i feel like",8,"i",15
"and i fell in",8,"love",13
"and i think it",8,"was",14
"and i went to",8,"see",13
"and i will try",8,"to",14
"and im looking forward",8,"to",22
"and is expected to",8,"be",18
"and it turns out",8,"that",16
"and it was one",8,"of",14
"and now i have",8,"a",14
"and now its time",8,"for",16
"and season with salt",8,"and",20
"and see if i",8,"can",12
"and take advantage of",8,"the",21
"and the deathly hallows",8,"part",23
"and there are so",8,"many",16
"and there you have",8,"it",18
"and theres a lot",8,"of",16
"and to a lesser",8,"extent",15
"and to be able",8,"to",14
"and was able to",8,"get",15
"and we all know",8,"how",15
"and what it means",8,"to",17
"and will continue to",8,"be",20
"and with the help",8,"of",17
"are a few things",8,"that",16
"are hard to come",8,"by",16
"are having a great",8,"day",18
"are just some of",8,"the",16
"are open to the",8,"public",15
"are people who did",8,"not",18
"are pretty much the",8,"same",19
"are you coming back",8,"to",19
"are you doing to",8,"celebrate",16
"arrested on the charge",8,"of",22
"as far as i",8,"could",11
"as i would have",8,"liked",15
"as if you were",8,"to",14
"as is the case",8,"with",14
"as long as its",8,"not",14
"as much as i",8,"hate",12
"as much as i",8,"want",12
"as much as it",8,"is",13
"as much as percent",8,"of",18
"as you can see",8,"from",14
"as you can see",8,"it",14
"as you can see",8,"the",14
"at a press conference",8,"in",21
"at just the right",8,"time",17
"at one point or",8,"another",15
"at the beginning of",8,"my",19
"at the beginning of",8,"this",19
"at the conclusion of",8,"the",20
"at the end of",8,"its",13
"at the end of",8,"that",13
"at the first sign",8,"of",17
"at the hands of",8,"a",15
"at the nfl scouting",8,"combine",19
"at the same time",8,"if",16
"at the scene of",8,"the",15
"at the time they",8,"were",16
"at the top of",8,"her",13
"at the top of",8,"this",13
"at the university of",8,"iowa",20
"back in the day",8,"when",15
"back in the s",8,"and",13
"back into the swing",8,"of",19
"bake for about minutes",8,"or",22
"bake to minutes or",8,"until",18
"barrel on the new",8,"york",17
"based on a true",8,"story",15
"based on the number",8,"of",19
"be a great addition",8,"to",19
"be a part of",8,"my",12
"be able to do",8,"that",13
"be in a position",8,"to",16
"be the change you",8,"wish",17
"be the first to",8,"admit",15
"because of a lack",8,"of",17
"been charged with a",8,"crime",19
"been doing a lot",8,"of",16
"been doing it for",8,"years",17
"been in the works",8,"for",17
"been on in a",8,"while",12
"been thinking a lot",8,"about",19
"before i go to",8,"sleep",14
"belieber is going to",8,"explode",20
"believe in the power",8,"of",20
"best is yet to",8,"come",14
"best of luck with",8,"your",17
"big thank you to",8,"all",16
"board of directors for",8,"the",22
"bring to a boil",8,"reduce",15
"but as you can",8,"see",14
"but i am not",8,"sure",12
"but i can tell",8,"you",14
"but i don’t want",8,"to",16
"but i dont have",8,"any",15
"but i feel like",8,"i",15
"but i thought it",8,"was",16
"but i would love",8,"to",16
"but it is not",8,"the",13
"but it seems to",8,"me",15
"but it was a",8,"good",12
"but it was more",8,"than",15
"but it was too",8,"late",14
"but the good news",8,"is",17
"by the grace of",8,"god",15
"can you dm me",8,"your",13
"can you follow me",8,"i",17
"cant help but think",8,"of",19
"cant wait for the",8,"weekend",17
"cant wait to be",8,"back",15
"cant wait to hear",8,"all",17
"cant wait to see",8,"everyone",16
"carbohydrate g sugar g",8,"fiber",22
"care i dont care",8,"i",16
"caught passes for yards",8,"and",23
"check out our facebook",8,"page",22
"check out some of",8,"the",17
"check us out on",8,"facebook",15
"city was arrested in",8,"the",20
"close they were to",8,"success",18
"come as no surprise",8,"that",19
"come up with a",8,"solution",14
"congrats on the new",8,"gig",19
"couldnt figure out how",8,"to",22
"couldnt have done it",8,"without",20
"county executive charlie a",8,"dooley",26
"cuyahoga county auditor frank",8,"russo",29
"day of i am",8,"thankful",11
"did i mention that",8,"i",18
"did not respond to",8,"requests",18
"did you know you",8,"can",16
"didnt i think of",8,"that",16
"do me a favor",8,"and",13
"do not need to",8,"be",14
"do you do when",8,"you",14
"do you have a",8,"link",13
"do you think about",8,"the",18
"do you want to",8,"know",14
"do you want to",8,"see",14
"does not appear to",8,"be",18
"does not have the",8,"authority",17
"does not need to",8,"be",16
"does this have to",8,"do",17
"doesnt kill you makes",8,"you",21
"dont even know what",8,"to",19
"dont forget to follow",8,"me",21
"dont have the time",8,"to",18
"dont have to go",8,"to",15
"dont know what i",8,"want",16
"down at the end",8,"of",15
"down the sides of",8,"the",17
"during the course of",8,"the",20
"during the first half",8,"of",21
"end of the day",8,"its",14
"end of the year",8,"but",15
"even get me started",8,"on",19
"even though it is",8,"not",17
"every day of the",8,"week",16
"every now and then",8,"and",18
"every single belieber is",8,"going",24
"everyday im so proud",8,"of",20
"everyone had a great",8,"weekend",20
"excited to be part",8,"of",18
"executive director of the",8,"national",25
"executive director of the",8,"new",25
"executive vice president and",8,"chief",28
"failures are people who",8,"did",23
"fathers day to all",8,"the",18
"favorite day of the",8,"year",19
"feel free to share",8,"your",18
"feel like im going",8,"to",18
"feels good to be",8,"back",16
"fell to percent from",8,"percent",20
"fill in the blank",8,"my",17
"finally figured out how",8,"to",23
"find a way to",8,"do",13
"flies in the face",8,"of",17
"following me on twitter",8,"dont",23
"foot in front of",8,"the",16
"for a couple of",8,"reasons",15
"for a few days",8,"and",14
"for a long time",8,"but",15
"for adults and for",8,"children",18
"for at least a",8,"year",14
"for coming out to",8,"the",17
"for following better wine",8,"guide",25
"for following looking forward",8,"to",29
"for me and my",8,"family",13
"for more than two",8,"decades",17
"for most of the",8,"day",15
"for one of the",8,"most",14
"for over a year",8,"now",15
"for president of the",8,"united",20
"for some reason i",8,"just",17
"for spreading the word",8,"about",22
"for the ff shout",8,"out",16
"for the first time",8,"we",18
"for the first time",8,"with",18
"for the follow i",8,"hope",16
"for the follow i",8,"look",16
"for the follow look",8,"forward",19
"for the good of",8,"the",15
"for the last three",8,"years",18
"for the last two",8,"years",16
"for the mention have",8,"a",20
"for the next two",8,"days",16
"for the past four",8,"years",17
"for the rest of",8,"this",15
"for the sake of",8,"a",15
"for the shout out",8,"and",17
"for the th time",8,"in",15
"for with runners in",8,"scoring",19
"forget to check out",8,"the",19
"forget to follow me",8,"on",19
"free throws with seconds",8,"left",24
"from am to pm",8,"on",13
"from around the world",8,"and",21
"from one of my",8,"favorite",14
"from one side of",8,"the",16
"from the bottom of",8,"my",18
"from the new york",8,"times",17
"from the perspective of",8,"the",23
"from time to time",8,"and",17
"g carbohydrate g sugar",8,"g",22
"g fat mg cholesterol",8,"g",20
"game of the western",8,"conference",19
"games for the first",8,"time",19
"get a chance to",8,"see",15
"getting ready to head",8,"to",21
"getting to the point",8,"where",20
"give you an idea",8,"of",16
"go back in time",8,"and",15
"go back to the",8,"way",14
"goes on and on",8,"and",14
"going to be an",8,"amazing",14
"going to explode of",8,"overjoyness",19
"going to give you",8,"a",17
"going to go to",8,"the",14
"going to try and",8,"get",16
"going to try to",8,"make",15
"good news is that",8,"i",17
"good things come to",8,"those",19
"got the best of",8,"me",15
"granite city was arrested",8,"in",25
"great to hear from",8,"you",18
"great to meet you",8,"too",17
"great to see so",8,"many",15
"great to see you",8,"too",16
"had a dream i",8,"was",13
"had it not been",8,"for",15
"had no idea how",8,"to",15
"had the pleasure of",8,"meeting",19
"happy birthday i hope",8,"you",21
"happy birthday i love",8,"you",21
"happy birthday to one",8,"of",21
"happy mothers day to",8,"the",20
"happy mothers day to",8,"you",20
"happy to be able",8,"to",16
"has been a while",8,"since",16
"has been on my",8,"mind",14
"has been working with",8,"the",21
"has come to an",8,"end",14
"has no choice but",8,"to",17
"has one of the",8,"most",14
"have a bad habit",8,"of",16
"have a glass of",8,"wine",15
"have a good day",8,"at",15
"have a great day",8,"you",16
"have accepted and allowed",8,"myself",25
"have asked for a",8,"better",16
"have been trying to",8,"get",19
"have ever seen in",8,"my",17
"have found a way",8,"to",16
"have no idea what",8,"that",17
"have to do is",8,"leave",13
"have to let me",8,"know",14
"have to pay for",8,"a",15
"have to pay for",8,"the",15
"have to wait for",8,"a",16
"have to wait until",8,"next",18
"havent been on in",8,"a",17
"he had a lot",8,"of",12
"he said referring to",8,"the",20
"he was able to",8,"get",14
"he was the one",8,"who",14
"he was the only",8,"one",15
"head head head head",8,"head",19
"him as one of",8,"the",13
"hit the nail on",8,"the",15
"how close they were",8,"to",19
"how do you know",8,"when",15
"how hard is it",8,"to",14
"how long did it",8,"take",15
"how many of you",8,"are",15
"how to get rid",8,"of",14
"how to play the",8,"game",15
"how to take care",8,"of",16
"hundreds if not thousands",8,"of",25
"i am a big",8,"fan",10
"i am going to",8,"share",13
"i am grateful for",8,"the",17
"i am not a",8,"fan",10
"i am not sure",8,"how",13
"i am not sure",8,"what",13
"i am one of",8,"those",11
"i am so happy",8,"i",13
"i am so sorry",8,"for",13
"i am so sorry",8,"i",13
"i am so thankful",8,"for",16
"i am so thankful",8,"that",16
"i am still trying",8,"to",17
"i am still working",8,"on",18
"i am supposed to",8,"be",16
"i am trying to",8,"get",14
"i can assure you",8,"that",16
"i can tell you",8,"is",14
"i cant wait to",8,"show",14
"i consider myself to",8,"be",20
"i could have made",8,"it",17
"i decided it was",8,"time",16
"i decided to have",8,"a",17
"i decided to take",8,"a",17
"i did my best",8,"to",13
"i didnt know how",8,"to",16
"i didnt know it",8,"was",15
"i do not believe",8,"that",16
"i do not like",8,"the",13
"i do the same",8,"thing",13
"i dont feel like",8,"i",16
"i dont have to",8,"do",14
"i dont know anything",8,"about",20
"i dont know much",8,"about",16
"i dont know that",8,"i",16
"i dont think it",8,"was",15
"i dont think its",8,"going",16
"i dont want it",8,"to",14
"i dont want to",8,"hear",14
"i feel like this",8,"is",16
"i felt the need",8,"to",15
"i figured out how",8,"to",17
"i grew up in",8,"the",12
"i had a good",8,"time",12
"i had a great",8,"day",13
"i had to do",8,"something",11
"i have a friend",8,"who",15
"i have a right",8,"to",14
"i have accepted and",8,"allowed",19
"i have always been",8,"a",18
"i have an idea",8,"for",14
"i have to say",8,"is",13
"i havent had a",8,"chance",14
"i havent talked to",8,"you",18
"i hope i get",8,"to",12
"i hope you will",8,"be",15
"i just don’t want",8,"to",17
"i just got home",8,"from",15
"i just thought it",8,"was",17
"i just want to",8,"see",14
"i just want to",8,"sleep",14
"i kind of want",8,"to",14
"i knew i wanted",8,"to",15
"i knew it would",8,"be",15
"i know it will",8,"be",14
"i know that i",8,"have",13
"i know that it",8,"is",14
"i know what you’re",8,"thinking",18
"i look forward to",8,"it",17
"i love being able",8,"to",17
"i love it i",8,"love",11
"i love it so",8,"much",12
"i love it when",8,"i",14
"i love you thank",8,"you",16
"i made it to",8,"the",12
"i made the mistake",8,"of",18
"i need to do",8,"some",12
"i need to go",8,"back",12
"i really have no",8,"idea",16
"i really want to",8,"get",16
"i really wish i",8,"could",15
"i remember the first",8,"time",20
"i still have a",8,"lot",14
"i think i may",8,"be",13
"i think i might",8,"have",15
"i want to be",8,"like",12
"i want to be",8,"your",12
"i want to go",8,"home",12
"i want to know",8,"what",14
"i want to see",8,"it",13
"i want to thank",8,"everyone",15
"i want to thank",8,"you",15
"i wanted to get",8,"a",15
"i was a kid",8,"and",11
"i was a little",8,"disappointed",14
"i was going to",8,"write",14
"i was impressed by",8,"the",18
"i was in the",8,"hospital",12
"i was on the",8,"phone",12
"i was really looking",8,"forward",20
"i was thinking about",8,"the",20
"i was trying to",8,"say",15
"i will be back",8,"in",14
"i will do my",8,"best",12
"i wish i could",8,"do",14
"i wish i could",8,"take",14
"i wish i could",8,"tell",14
"i wish you all",8,"a",14
"i woke up at",8,"am",12
"i wont give up",8,"on",14
"i would be so",8,"happy",13
"i would have had",8,"to",16
"i would love to",8,"get",15
"i would really like",8,"to",19
"i would really love",8,"to",19
"if i could just",8,"get",15
"if there is one",8,"thing",15
"if you are like",8,"me",15
"if you are one",8,"of",14
"if you are reading",8,"this",18
"if you are trying",8,"to",17
"if you are willing",8,"to",18
"if you can make",8,"it",15
"if you cant make",8,"it",16
"if you do not",8,"know",13
"if you dont have",8,"the",16
"if you ever want",8,"to",16
"if you follow me",8,"i",16
"if you happen to",8,"be",16
"if you have the",8,"time",15
"if you live in",8,"the",14
"if you or anyone",8,"you",16
"if you think you",8,"have",16
"if you want to",8,"buy",14
"if you want to",8,"have",14
"if you want to",8,"learn",14
"if you want to",8,"read",14
"if you’re looking for",8,"a",21
"ill keep an eye",8,"out",15
"ill let you know",8,"if",16
"ill take care of",8,"you",16
"im not going to",8,"lie",15
"im not going to",8,"say",15
"im not going to",8,"school",15
"im sexy and i",8,"know",13
"im sure there will",8,"be",18
"in a few days",8,"and",13
"in a long line",8,"of",14
"in a long long",8,"time",14
"in a loss to",8,"the",12
"in a matter of",8,"minutes",14
"in a room full",8,"of",14
"in a small town",8,"in",15
"in a very long",8,"time",14
"in a way that",8,"i",13
"in a way that",8,"makes",13
"in an attempt to",8,"get",16
"in case you missed",8,"it",18
"in different parts of",8,"the",21
"in federal court in",8,"newark",19
"in front of a",8,"crowd",13
"in front of him",8,"and",15
"in front of the",8,"camera",15
"in front of the",8,"house",15
"in game of the",8,"eastern",14
"in less than hours",8,"i",18
"in new york city",8,"on",16
"in order for me",8,"to",15
"in the block of",8,"west",15
"in the bowl of",8,"a",14
"in the central west",8,"end",19
"in the cumberland county",8,"jail",24
"in the days leading",8,"up",19
"in the first inning",8,"and",19
"in the first place",8,"i",18
"in the first place",8,"it",18
"in the first quarter",8,"the",20
"in the first round",8,"and",18
"in the heat of",8,"the",14
"in the house and",8,"senate",16
"in the last three",8,"years",17
"in the life of",8,"a",14
"in the life of",8,"the",14
"in the middle of",8,"their",16
"in the middle of",8,"this",16
"in the mood for",8,"a",15
"in the north dakota",8,"township",19
"in the opening round",8,"of",20
"in the past few",8,"days",15
"in the same room",8,"with",16
"in the second quarter",8,"of",21
"in the shooting death",8,"of",21
"in the small town",8,"of",17
"in the state of",8,"new",15
"in the united states",8,"that",20
"in the wall street",8,"journal",18
"in the weeks leading",8,"up",20
"in time to see",8,"the",14
"increase in the number",8,"of",22
"index fell or percent",8,"to",21
"information or to register",8,"go",26
"into the bottom of",8,"the",18
"into the middle of",8,"the",18
"is a great day",8,"to",14
"is a hell of",8,"a",12
"is a little bit",8,"of",15
"is a part of",8,"the",12
"is a testament to",8,"the",17
"is all over the",8,"place",15
"is at the same",8,"time",14
"is at the top",8,"of",13
"is averaging points and",8,"rebounds",23
"is best known for",8,"his",17
"is going to be",8,"fun",14
"is going to be",8,"in",14
"is going to be",8,"like",14
"is going to be",8,"so",14
"is going to explode",8,"of",19
"is important to note",8,"that",20
"is no better way",8,"to",16
"is not a good",8,"thing",13
"is not one of",8,"them",13
"is on its way",8,"to",13
"is one of more",8,"than",14
"is one of my",8,"favourite",12
"is one of the",8,"oldest",13
"is open from am",8,"to",15
"is so much more",8,"than",15
"is such a thing",8,"as",15
"is the best place",8,"to",17
"is the first step",8,"to",17
"is the last day",8,"of",15
"is the most important",8,"thing",21
"is the only one",8,"that",15
"is there something wrong",8,"with",24
"it can be difficult",8,"to",19
"it can be hard",8,"to",14
"it doesnt matter if",8,"you",19
"it everyday im so",8,"proud",17
"it goes without saying",8,"that",22
"it i cant wait",8,"to",14
"it is so hard",8,"to",13
"it is the only",8,"way",14
"it just me or",8,"is",13
"it means the world",8,"to",18
"it must have been",8,"a",17
"it reminds me of",8,"the",16
"it to the next",8,"level",14
"it was a good",8,"one",13
"it was an honor",8,"to",15
"it was kind of",8,"a",14
"it was only a",8,"few",13
"it was part of",8,"a",14
"it was supposed to",8,"be",18
"it was the right",8,"thing",16
"it was time for",8,"a",15
"it was too late",8,"to",15
"it will be up",8,"to",13
"its a good idea",8,"to",15
"its a great day",8,"for",15
"its gonna be a",8,"good",14
"its not that i",8,"dont",14
"its one of those",8,"things",16
"its the last day",8,"of",16
"its the right thing",8,"to",19
"ive been waiting for",8,"this",20
"ive had in a",8,"long",12
"john smith’s grand national",8,"record",27
"just found out that",8,"my",19
"just in time to",8,"see",15
"just leave it at",8,"that",16
"just leave me a",8,"comment",15
"just one of the",8,"many",15
"just the tip of",8,"the",15
"just the way you",8,"are",16
"keep your eyes peeled",8,"for",21
"know how to do",8,"it",14
"know its going to",8,"be",17
"know what you want",8,"to",18
"know whats going to",8,"happen",19
"larceny was reported at",8,"pm",23
"last night i had",8,"a",16
"last night we had",8,"a",17
"last year according to",8,"the",22
"late in the fourth",8,"quarter",18
"left in the third",8,"quarter",17
"let me know how",8,"you",15
"let me know if",8,"u",14
"let me tell you",8,"that",15
"let us know how",8,"it",15
"let’s take a look",8,"at",17
"lets see if i",8,"can",13
"life in prison without",8,"parole",22
"like something out of",8,"a",21
"like the rest of",8,"the",16
"like to hear from",8,"you",17
"like to take a",8,"moment",14
"list of things to",8,"do",17
"listen to it everyday",8,"im",21
"little more than an",8,"hour",19
"little over a year",8,"ago",18
"lol thanks for the",8,"rt",18
"long have you been",8,"in",18
"look forward to having",8,"you",22
"looking forward to catching",8,"up",27
"looking forward to learning",8,"more",27
"love to have you",8,"on",16
"love to talk to",8,"you",15
"loved every minute of",8,"it",21
"made it clear that",8,"they",18
"majority leader harry reid",8,"dnev",26
"make her dream come",8,"true",19
"make sure to stop",8,"by",17
"makes me not want",8,"to",17
"makes me think of",8,"the",17
"marks the th anniversary",8,"of",24
"matter and those who",8,"matter",20
"me and i will",8,"follow",13
"me as much as",8,"i",13
"me on twitter dont",8,"forget",18
"me so i can",8,"get",11
"me to go to",8,"the",11
"me to let me",8,"know",12
"mean so much to",8,"me",15
"meant so much to",8,"me",16
"merry christmas and happy",8,"holidays",25
"mi run with a",8,"pace",13
"more could you ask",8,"for",18
"most of the time",8,"and",16
"most wonderful time of",8,"the",22
"my best friend and",8,"i",18
"my family and i",8,"are",15
"my goal is to",8,"get",13
"my husband and i",8,"have",16
"my world like nobody",8,"else",20
"national conference of state",8,"legislatures",28
"never been a fan",8,"of",16
"never cease to amaze",8,"me",20
"never in a million",8,"years",18
"new year to you",8,"too",15
"nice to meet you",8,"too",16
"nice work if you",8,"can",16
"no idea how much",8,"i",16
"no idea what it",8,"is",15
"no matter where you",8,"go",19
"no one wants to",8,"be",15
"no time like the",8,"present",16
"not a day goes",8,"by",14
"not as much as",8,"i",14
"not for the faint",8,"of",17
"not have to worry",8,"about",17
"not in a position",8,"to",17
"not just because of",8,"the",19
"not only did i",8,"have",14
"not open to the",8,"public",15
"not respond to a",8,"request",16
"not respond to requests",8,"for",23
"not the least of",8,"which",16
"not to say that",8,"i",15
"now i feel like",8,"i",15
"now i remember why",8,"i",18
"now is the time",8,"for",15
"now it is time",8,"to",14
"of bed in the",8,"morning",13
"of driving under the",8,"influence",20
"of from the field",8,"and",17
"of i am thankful",8,"for",16
"of million or per",8,"share",17
"of our lord jesus",8,"christ",17
"of the affordable care",8,"act",22
"of the occupy wall",8,"street",18
"of the state of",8,"new",15
"of the things i",8,"love",15
"of the year in",8,"the",14
"of what is going",8,"on",16
"of work to be",8,"done",13
"oh how i wish",8,"i",13
"oil in a large",8,"skillet",14
"omg omg omg omg",8,"omg",15
"on a mission to",8,"find",15
"on a variety of",8,"topics",15
"on his way to",8,"the",13
"on the banks of",8,"the",15
"on the edge of",8,"town",14
"on the grounds that",8,"it",19
"on the inside of",8,"the",16
"on the phone with",8,"the",17
"on the site of",8,"the",14
"on the steps of",8,"the",15
"on the task at",8,"hand",14
"on the th floor",8,"of",15
"on the top of",8,"my",13
"on the way to",8,"a",13
"on the west bank",8,"of",16
"on the world wide",8,"web",17
"on twitter dont forget",8,"to",22
"once in a while",8,"i",15
"one foot in front",8,"of",17
"one of my alltime",8,"favorite",17
"one of my favorite",8,"movies",18
"one of the most",8,"dangerous",15
"one of the most",8,"influential",15
"one of the worlds",8,"most",17
"one of those days",8,"that",17
"one or more of",8,"the",14
"only to find out",8,"that",16
"open to the public",8,"and",18
"or any of the",8,"other",13
"or cents a share",8,"in",16
"other side of the",8,"room",17
"out keep freaking out",8,"keep",21
"out of bed in",8,"the",13
"out of the corner",8,"of",17
"over and over again",8,"and",19
"over and over again",8,"i",19
"over the next five",8,"years",18
"over the past four",8,"years",18
"over the past several",8,"years",21
"people in the united",8,"states",20
"pick in the first",8,"round",17
"place in the western",8,"conference",20
"play a major role",8,"in",17
"please let us know",8,"if",18
"possession of a weapon",8,"for",22
"pp and in item",8,"b",14
"profit of million or",8,"cents",20
"push zack ryder woo",8,"woo",19
"ready to take on",8,"the",16
"really looking forward to",8,"this",25
"remains one of the",8,"most",18
"revenue at stores open",8,"at",22
"right in front of",8,"you",17
"right now i feel",8,"like",16
"rt thank you so",8,"much",15
"rt thanks for the",8,"follow",17
"rt thanks for the",8,"rt",17
"run with a pace",8,"of",15
"said at the same",8,"time",16
"said in a letter",8,"to",16
"said in a statement",8,"released",19
"same thing happened to",8,"me",22
"see what happens when",8,"you",21
"seem to be able",8,"to",15
"served on the board",8,"of",19
"serving calories g fat",8,"mg",22
"she is one of",8,"the",13
"she is the daughter",8,"of",19
"she will be able",8,"to",16
"should have been able",8,"to",21
"single belieber is going",8,"to",24
"so i can get",8,"a",12
"so i can go",8,"to",11
"so i didnt have",8,"to",15
"so i know its",8,"real",13
"so i will have",8,"to",14
"so much for your",8,"support",16
"so much i love",8,"you",14
"so sorry for your",8,"loss",17
"so sorry to hear",8,"that",16
"so to my new",8,"followers",12
"so what do you",8,"do",14
"some of you may",8,"know",15
"something to be said",8,"for",20
"sometimes i feel like",8,"i",21
"soup of the day",8,"is",15
"st louis and kansas",8,"city",19
"stand mixer fitted with",8,"the",23
"stay tuned for more",8,"info",19
"stuck in my head",8,"for",16
"suffice it to say",8,"that",17
"take a look at",8,"this",14
"take a look at",8,"what",14
"take a photo of",8,"the",15
"take a picture of",8,"the",17
"take my word for",8,"it",16
"tens of thousands of",8,"people",20
"than the rest of",8,"the",16
"thank you for being",8,"a",19
"thank you for making",8,"me",20
"thank you for the",8,"great",17
"thank you for the",8,"rts",17
"thank you for the",8,"shoutout",17
"thank you i love",8,"you",16
"thank you it was",8,"a",16
"thank you so much",8,"so",17
"thank you so much",8,"we",17
"thanks for all the",8,"great",18
"thanks for following better",8,"wine",27
"thanks for stopping by",8,"today",22
"thanks for the ff",8,"have",17
"thanks for the follow",8,"how",21
"thanks for the follow",8,"thank",21
"thanks for your kind",8,"words",20
"thanks in large part",8,"to",20
"that and the fact",8,"that",17
"that at the end",8,"of",15
"that for the first",8,"time",18
"that has to do",8,"with",14
"that i do not",8,"have",13
"that i have no",8,"idea",14
"that i would have",8,"to",17
"that i would love",8,"to",17
"that is not the",8,"case",15
"that it is possible",8,"to",19
"that it would be",8,"a",16
"that just made my",8,"day",17
"that the majority of",8,"the",20
"that there should be",8,"a",20
"that there will be",8,"no",18
"that you are going",8,"to",18
"thats a lot of",8,"money",14
"the accounting jobs in",8,"italy",22
"the back of a",8,"spoon",13
"the bad and the",8,"ugly",15
"the best interest of",8,"the",20
"the bottom half of",8,"the",18
"the bureau of labor",8,"statistics",19
"the chance to win",8,"a",17
"the death of his",8,"wife",16
"the department of human",8,"services",23
"the end of next",8,"year",15
"the end of the",8,"evening",14
"the end of this",8,"post",15
"the fact that i",8,"can",15
"the fact that you",8,"are",17
"the first thing i",8,"did",17
"the first time in",8,"months",17
"the first time in",8,"two",17
"the follow look forward",8,"to",23
"the front of the",8,"card",16
"the last few weeks",8,"have",18
"the last week or",8,"so",16
"the law of the",8,"land",14
"the mention have a",8,"great",18
"the metropolitan museum of",8,"art",26
"the most wonderful time",8,"of",23
"the nail on the",8,"head",15
"the national conference of",8,"state",26
"the new york times",8,"reported",18
"the newest member of",8,"the",20
"the next couple of",8,"months",18
"the next thing you",8,"know",18
"the next time i",8,"see",15
"the no seed in",8,"the",14
"the no spot in",8,"the",14
"the older i get",8,"the",15
"the only thing i",8,"could",16
"the only way to",8,"go",15
"the order of the",8,"day",16
"the past couple of",8,"weeks",18
"the past month or",8,"so",17
"the path may lead",8,"go",17
"the planet of the",8,"apes",17
"the potential to be",8,"a",19
"the push of a",8,"button",13
"the reason for this",8,"is",19
"the red carpet at",8,"the",17
"the rest of the",8,"cast",15
"the rest of the",8,"house",15
"the rest of the",8,"month",15
"the right frame of",8,"mind",18
"the root of all",8,"evil",15
"the s and s",8,"in",11
"the same is true",8,"for",16
"the same is true",8,"of",16
"the second part of",8,"the",18
"the sort of thing",8,"that",17
"the tail end of",8,"the",15
"the three months that",8,"ended",21
"the time has come",8,"to",17
"the time to do",8,"it",14
"the top of the",8,"first",14
"the top of the",8,"seventh",14
"the top spot in",8,"the",15
"the united states and",8,"canada",21
"the united states at",8,"the",20
"the university of medicine",8,"and",26
"the university of missourist",8,"louis",28
"the us court of",8,"appeals",15
"the way you want",8,"to",16
"the weeks leading up",8,"to",20
"the winner will be",8,"announced",18
"them at the end",8,"of",15
"them to be able",8,"to",15
"there are going to",8,"be",18
"there are people out",8,"there",20
"there are people who",8,"are",20
"there are plenty of",8,"other",19
"there for me when",8,"i",17
"there have been a",8,"few",17
"there is a great",8,"deal",16
